MovieNumber,Title,Myrating,Genre,MyGenre,Director Name
1441,Baby's Day Out,93,Adventure,logicists,Patrick Read Johnson
1442,Beverly Hills Cop III,81,Action,parroter,John Landis
1443,Bullets Over Broadway,14,Comedy,hell-rake,Woody Allen
1444,Clear and Present Danger,93,Action,triphylite,Phillip Noyce
1445,Clerks,95,Comedy,distancy,Kevin Smith
1446,Crooklyn,43,Comedy,spinnies,Spike Lee
1447,Disclosure,82,Drama,resmethrin,Barry Levinson
1448,Don Juan DeMarco,1,Comedy,angledozer,Jeremy Leven
1449,Dumb & Dumber,37,Comedy,ethoxylate,Peter Farrelly
1450,Ed Wood,52,Biography,ursidae,Tim Burton
1451,Exotica,92,Drama,whippowill,Atom Egoyan
1452,Forrest Gump,43,Comedy,silurid,Robert Zemeckis
1453,Four Weddings and a Funeral,12,Comedy,bardiche,Mike Newell
1454,Heavenly Creatures,14,Biography,logicists,Peter Jackson
1455,Highlander: The Final Dimension,41,Action,parroter,Andrew Morahan
1456,Hoop Dreams,90,Documentary,hell-rake,Steve James
1457,Interview with the Vampire: The Vampire Chronicles,56,Drama,triphylite,Neil Jordan
1458,Legends of the Fall,37,Drama,distancy,Edward Zwick
1459,Little Women,41,Drama,spinnies,Gillian Armstrong
1460,Naked Gun 33 1/3: The Final Insult,63,Comedy,resmethrin,Peter Segal
1461,New Nightmare,32,Fantasy,angledozer,Wes Craven
1462,On Deadly Ground,7,Action,ethoxylate,Steven Seagal
1463,PCU,46,Comedy,ursidae,Hart Bochner
1464,Police Academy: Mission to Moscow,29,Comedy,whippowill,Alan Metter
1465,Pulp Fiction,34,Crime,silurid,Quentin Tarantino
1466,Rapa Nui,39,Action,bardiche,Kevin Reynolds
1467,Renaissance Man,65,Comedy,logicists,Penny Marshall
1468,RiÂ¢hie RiÂ¢h,28,Comedy,parroter,Donald Petrie
1469,Serial Mom,82,Comedy,hell-rake,John Waters
1470,Speed,39,Action,triphylite,Jan de Bont
1471,Star Trek: Generations,29,Action,distancy,David Carson
1472,Street Fighter,51,Action,spinnies,Steven E. de Souza
1473,The Client,74,Crime,resmethrin,Joel Schumacher
1474,The Crow,32,Action,angledozer,Alex Proyas
1475,The Flintstones,23,Comedy,ethoxylate,Brian Levant
1476,The Hudsucker Proxy,97,Comedy,ursidae,Joel Coen
1477,The Legend of Drunken Master,6,Action,whippowill,Chia-Liang Liu
1478,The Lion King,98,Adventure,silurid,Roger Allers
1479,The Mask,64,Action,bardiche,Chuck Russell
1480,The River Wild,43,Action,logicists,Curtis Hanson
1481,The Santa Clause,56,Comedy,parroter,John Pasquin
1482,The Shadow,37,Action,hell-rake,Russell Mulcahy
1483,The Shawshank Redemption,54,Crime,triphylite,Frank Darabont
1484,The Specialist,60,Action,distancy,Luis Llosa
1485,There Goes My Baby,70,Comedy,spinnies,Floyd Mutrux
1486,Timecop,86,Action,resmethrin,Peter Hyams
1487,True Lies,49,Action,angledozer,James Cameron
1488,Wolf,74,Drama,ethoxylate,Mike Nichols
1489,Wyatt Earp,19,Adventure,ursidae,Lawrence Kasdan
1490,Ace Ventura: When Nature Calls,64,Adventure,whippowill,Steve Oedekerk
1491,Apollo 13,82,Adventure,silurid,Ron Howard
1492,Assassins,4,Action,bardiche,Richard Donner
1493,Babe,33,Comedy,logicists,Chris Noonan
1494,Bad Boys,12,Action,parroter,Michael Bay
1495,Batman Forever,77,Action,hell-rake,Joel Schumacher
1496,Before Sunrise,26,Drama,triphylite,Richard Linklater
1497,Braveheart,12,Biography,distancy,Mel Gibson
1498,Casino,56,Biography,spinnies,Martin Scorsese
1499,Casper,74,Comedy,resmethrin,Brad Silberling
1500,Clueless,12,Comedy,angledozer,Amy Heckerling
1501,Congo,62,Action,ethoxylate,Frank Marshall
1502,Copycat,21,Crime,ursidae,Jon Amiel
1503,Crimson Tide,92,Action,whippowill,Tony Scott
1504,Cutthroat Island,51,Action,silurid,Renny Harlin
1505,Dead Man Walking,11,Crime,bardiche,Tim Robbins
1506,Desperado,23,Action,logicists,Robert Rodriguez
1507,Die Hard with a Vengeance,61,Action,parroter,John McTiernan
1508,First Knight,12,Action,hell-rake,Jerry Zucker
1509,Four Rooms,69,Comedy,triphylite,Allison Anders
1510,Friday,98,Comedy,distancy,F. Gary Gray
1511,Get Shorty,18,Comedy,spinnies,Barry Sonnenfeld
1512,GoldenEye,24,Action,resmethrin,Martin Campbell
1513,Hackers,11,Comedy,angledozer,Iain Softley
1514,Halloween: The Curse of Michael Myers,32,Horror,ethoxylate,Joe Chappelle
1515,Home for the Holidays,88,Comedy,ursidae,Jodie Foster
1516,Jade,45,Crime,whippowill,William Friedkin
1517,Jefferson in Paris,30,Biography,silurid,James Ivory
1518,Kids,3,Drama,bardiche,Larry Clark
1519,Kiss of Death,2,Action,logicists,Barbet Schroeder
1520,Leaving Las Vegas,5,Drama,parroter,Mike Figgis
1521,Mallrats,81,Comedy,hell-rake,Kevin Smith
1522,Money Train,44,Action,triphylite,Joseph Ruben
1523,Mortal Kombat,14,Action,distancy,Paul W.S. Anderson
1524,Mr. Holland's Opus,81,Drama,spinnies,Stephen Herek
1525,Nixon,37,Biography,resmethrin,Oliver Stone
1526,Outbreak,77,Action,angledozer,Wolfgang Petersen
1527,Pocahontas,84,Adventure,ethoxylate,Mike Gabriel
1528,Richard III,92,Drama,ursidae,Richard Loncraine
1529,Rob Roy,85,Adventure,whippowill,Michael Caton-Jones
1530,Rumble in the Bronx,11,Action,silurid,Stanley Tong
1531,Se7en,88,Crime,bardiche,David Fincher
1532,Sense and Sensibility,89,Drama,logicists,Ang Lee
1533,Showgirls,56,Drama,parroter,Paul Verhoeven
1534,Species,78,Action,hell-rake,Roger Donaldson
1535,Tales from the Crypt: Demon Knight,56,Action,triphylite,Ernest R. Dickerson
1536,Tales from the Hood,67,Comedy,distancy,Rusty Cundieff
1537,Tank Girl,95,Action,spinnies,Rachel Talalay
1538,The American President,47,Comedy,resmethrin,Rob Reiner
1539,The Bridges of Madison County,4,Drama,angledozer,Clint Eastwood
1540,The Brothers McMullen,81,Comedy,ethoxylate,Edward Burns
1541,The Incredibly True Adventure of Two Girls in Love,93,Comedy,ursidae,Maria Maggenti
1542,The Indian in the Cupboard,81,Drama,whippowill,Frank Oz
1543,The Net,14,Action,silurid,Irwin Winkler
1544,The Perez Family,93,Comedy,bardiche,Mira Nair
1545,The Prophecy,95,Action,logicists,Gregory Widen
1546,The Quick and the Dead,43,Action,parroter,Sam Raimi
1547,The Scarlet Letter,82,Drama,hell-rake,Roland JoffÃ©
1548,The Usual Suspects,1,Crime,triphylite,Bryan Singer
1549,Things to Do in Denver When You're Dead,37,Crime,distancy,Gary Fleder
1550,To Die For,52,Comedy,spinnies,Gus Van Sant
1551,Toy Story,92,Adventure,resmethrin,John Lasseter
1552,Under Siege 2: Dark Territory,43,Action,angledozer,Geoff Murphy
1553,Vampire in Brooklyn,12,Comedy,ethoxylate,Wes Craven
1554,Virtuosity,14,Action,ursidae,Brett Leonard
1555,Waterworld,41,Action,whippowill,Kevin Reynolds
1556,Welcome to the Dollhouse,90,Comedy,silurid,Todd Solondz
1557,A Thin Line Between Love and Hate,56,Comedy,bardiche,Martin Lawrence
1558,A Time to Kill,37,Crime,logicists,Joel Schumacher
1559,Albino Alligator,41,Crime,parroter,Kevin Spacey
1560,Basquiat,63,Biography,hell-rake,Julian Schnabel
1561,Beavis and Butt-Head Do America,32,Adventure,triphylite,Mike Judge
1562,Blood and Wine,7,Crime,distancy,Bob Rafelson
1563,Bogus,46,Comedy,spinnies,Norman Jewison
1564,Bottle Rocket,29,Comedy,resmethrin,Wes Anderson
1565,Bound,34,Crime,angledozer,Lana Wachowski
1566,Broken Arrow,39,Action,ethoxylate,John Woo
1567,Chain Reaction,65,Action,ursidae,Andrew Davis
1568,City Hall,28,Drama,whippowill,Harold Becker
1569,Courage Under Fire,82,Action,silurid,Edward Zwick
1570,Daylight,39,Action,bardiche,Rob Cohen
1571,DragonHeart,29,Action,logicists,Rob Cohen
1572,Eraser,51,Action,parroter,Chuck Russell
1573,Escape from L.A.,74,Action,hell-rake,John Carpenter
1574,Everyone Says I Love You,32,Comedy,triphylite,Woody Allen
1575,Evita,23,Biography,distancy,Alan Parker
1576,Executive Decision,97,Action,spinnies,Stuart Baird
1577,Extreme Measures,6,Crime,resmethrin,Michael Apted
1578,Eye for an Eye,98,Crime,angledozer,John Schlesinger
1579,Faithful,64,Comedy,ethoxylate,Paul Mazursky
1580,Fled,43,Action,ursidae,Kevin Hooks
1581,Flipper,56,Adventure,whippowill,Alan Shapiro
1582,Flirting with Disaster,37,Comedy,silurid,David O. Russell
1583,From Dusk Till Dawn,54,Crime,bardiche,Robert Rodriguez
1584,Get on the Bus,60,Drama,logicists,Spike Lee
1585,Ghosts of Mississippi,70,Drama,parroter,Rob Reiner
1586,Girl 6,86,Comedy,hell-rake,Spike Lee
1587,Hamlet,49,Drama,triphylite,Kenneth Branagh
1588,Happy Gilmore,74,Comedy,distancy,Dennis Dugan
1589,Harriet the Spy,19,Comedy,spinnies,Bronwen Hughes
1590,Independence Day,64,Action,resmethrin,Roland Emmerich
1591,Jerry Maguire,82,Comedy,angledozer,Cameron Crowe
1592,Jingle All the Way,4,Comedy,ethoxylate,Brian Levant
1593,Kama Sutra: A Tale of Love,33,Crime,ursidae,Mira Nair
1594,Kansas City,12,Crime,whippowill,Robert Altman
1595,Kingpin,77,Comedy,silurid,Bobby Farrelly
1596,Lone Star,26,Drama,bardiche,John Sayles
1597,Love and Other Catastrophes,12,Comedy,logicists,Emma-Kate Croghan
1598,Mars Attacks!,56,Action,parroter,Tim Burton
1599,Marvin's Room,74,Drama,hell-rake,Jerry Zaks
1600,Mary Reilly,12,Drama,triphylite,Stephen Frears
1601,Maximum Risk,62,Action,distancy,Ringo Lam
1602,Michael Collins,21,Biography,spinnies,Neil Jordan
1603,Mission: Impossible,92,Action,resmethrin,Brian De Palma
1604,Mrs. Winterbourne,51,Comedy,angledozer,Richard Benjamin
1605,Multiplicity,11,Comedy,ethoxylate,Harold Ramis
1606,My Fellow Americans,23,Adventure,ursidae,Peter Segal
1607,Phenomenon,61,Drama,whippowill,Jon Turteltaub
1608,Ransom,12,Crime,silurid,Ron Howard
1609,Romeo + Juliet,69,Drama,bardiche,Baz Luhrmann
1610,Scream,98,Horror,logicists,Wes Craven
1611,Set It Off,18,Action,parroter,F. Gary Gray
1612,Sgt. Bilko,24,Comedy,hell-rake,Jonathan Lynn
1613,She's the One,11,Comedy,triphylite,Edward Burns
1614,Shine,32,Biography,distancy,Scott Hicks
1615,Sleepers,88,Crime,spinnies,Barry Levinson
1616,Sling Blade,45,Drama,resmethrin,Billy Bob Thornton
1617,Space Jam,30,Adventure,angledozer,Joe Pytka
1618,Spy Hard,3,Action,ethoxylate,Rick Friedberg
1619,Star Trek: First Contact,2,Action,ursidae,Jonathan Frakes
1620,Striptease,5,Comedy,whippowill,Andrew Bergman
1621,Swingers,81,Comedy,silurid,Doug Liman
1622,That Thing You Do!,44,Comedy,bardiche,Tom Hanks
1623,The Adventures of Pinocchio,14,Adventure,logicists,Steve Barron
1624,The Cable Guy,81,Comedy,parroter,Ben Stiller
1625,The Craft,37,Drama,hell-rake,Andrew Fleming
1626,The English Patient,77,Drama,triphylite,Anthony Minghella
1627,The Fan,84,Action,distancy,Tony Scott
1628,The First Wives Club,92,Comedy,spinnies,Hugh Wilson
1629,The Funeral,85,Crime,resmethrin,Abel Ferrara
1630,The Ghost and the Darkness,11,Adventure,angledozer,Stephen Hopkins
1631,The Glimmer Man,88,Action,ethoxylate,John Gray
1632,The Hunchback of Notre Dame,89,Animation,ursidae,Gary Trousdale
1633,The Island of Dr. Moreau,56,Horror,whippowill,John Frankenheimer
1634,The Juror,78,Drama,silurid,Brian Gibson
1635,The Long Kiss Goodnight,56,Action,bardiche,Renny Harlin
1636,The Mirror Has Two Faces,67,Comedy,logicists,Barbra Streisand
1637,The Nutty Professor,95,Comedy,parroter,Tom Shadyac
1638,The Phantom,47,Action,hell-rake,Simon Wincer
1639,The Rock,4,Action,triphylite,Michael Bay
1640,Thinner,81,Fantasy,distancy,Tom Holland
1641,Tin Cup,93,Comedy,spinnies,Ron Shelton
1642,Trainspotting,81,Drama,resmethrin,Danny Boyle
1643,Trees Lounge,14,Comedy,angledozer,Steve Buscemi
1644,Twister,93,Action,ethoxylate,Jan de Bont
1645,Up Close & Personal,95,Drama,ursidae,Jon Avnet
1646,Waiting for Guffman,43,Comedy,whippowill,Christopher Guest
1647,Walking and Talking,82,Comedy,silurid,Nicole Holofcener
1648,When the Cat's Away,1,Comedy,bardiche,CÃ©dric Klapisch
1649,White Squall,37,Adventure,logicists,Ridley Scott
1650,8 Heads in a Duffel Bag,52,Comedy,parroter,Tom Schulman
1651,A Simple Wish,92,Comedy,hell-rake,Michael Ritchie
1652,Absolute Power,43,Action,triphylite,Clint Eastwood
1653,Air Bud,12,Comedy,distancy,Charles Martin Smith
1654,Air Force One,14,Action,spinnies,Wolfgang Petersen
1655,Alien: Resurrection,41,Action,resmethrin,Jean-Pierre Jeunet
1656,Amistad,90,Drama,angledozer,Steven Spielberg
1657,An Alan Smithee Film: Burn Hollywood Burn,56,Comedy,ethoxylate,Arthur Hiller
1658,Anaconda,37,Action,ursidae,Luis Llosa
1659,Anastasia,41,Adventure,whippowill,Don Bluth
1660,As Good as It Gets,63,Comedy,silurid,James L. Brooks
1661,Austin Powers: International Man of Mystery,32,Comedy,bardiche,Jay Roach
1662,Batman & Robin,7,Action,logicists,Joel Schumacher
1663,Boogie Nights,46,Drama,parroter,Paul Thomas Anderson
1664,Breakdown,29,Action,hell-rake,Jonathan Mostow
1665,Cats Don't Dance,34,Animation,triphylite,Mark Dindal
1666,Character,39,Crime,distancy,Mike van Diem
1667,Chasing Amy,65,Comedy,spinnies,Kevin Smith
1668,Children of Heaven,28,Drama,resmethrin,Majid Majidi
1669,Con Air,82,Action,angledozer,Simon West
1670,Conspiracy Theory,39,Action,ethoxylate,Richard Donner
1671,Contact,29,Drama,ursidae,Robert Zemeckis
1672,Cop Land,51,Crime,whippowill,James Mangold
1673,Critical Care,74,Comedy,silurid,Sidney Lumet
1674,Cube,32,Mystery,bardiche,Vincenzo Natali
1675,Dante's Peak,23,Action,logicists,Roger Donaldson
1676,Deconstructing Harry,97,Comedy,parroter,Woody Allen
1677,Donnie Brasco,6,Biography,hell-rake,Mike Newell
1678,Dream with the Fishes,98,Comedy,triphylite,Finn Taylor
1679,Event Horizon,64,Horror,distancy,Paul W.S. Anderson
1680,Eve's Bayou,43,Drama,spinnies,Kasi Lemmons
1681,Face/Off,56,Action,resmethrin,John Woo
1682,"First Love, Last Rites",37,Drama,angledozer,Jesse Peretz
1683,Flubber,54,Comedy,ethoxylate,Les Mayfield
1684,G.I. Jane,60,Action,ursidae,Ridley Scott
1685,Gattaca,70,Drama,whippowill,Andrew Niccol
1686,George of the Jungle,86,Action,silurid,Sam Weisman
1687,Good Will Hunting,49,Drama,bardiche,Gus Van Sant
1688,Grosse Pointe Blank,74,Action,logicists,George Armitage
1689,Hav Plenty,19,Comedy,parroter,Christopher Scott Cherot
1690,Hurricane Streets,64,Crime,hell-rake,Morgan J. Freeman
1691,I Know What You Did Last Summer,82,Horror,triphylite,Jim Gillespie
1692,I Married a Strange Person!,4,Animation,distancy,Bill Plympton
1693,In & Out,33,Comedy,spinnies,Frank Oz
1694,In the Company of Men,12,Comedy,resmethrin,Neil LaBute
1695,Jackie Brown,77,Crime,angledozer,Quentin Tarantino
1696,Kiss the Girls,26,Crime,ethoxylate,Gary Fleder
1697,Kundun,12,Biography,ursidae,Martin Scorsese
1698,L.A. Confidential,56,Crime,whippowill,Curtis Hanson
1699,Liar Liar,74,Comedy,silurid,Tom Shadyac
1700,Love Jones,12,Drama,bardiche,Theodore Witcher
1701,Mad City,62,Crime,logicists,Costa-Gavras
1702,Men in Black,21,Adventure,parroter,Barry Sonnenfeld
1703,Midnight in the Garden of Good and Evil,92,Crime,hell-rake,Clint Eastwood
1704,Money Talks,51,Action,triphylite,Brett Ratner
1705,Mortal Kombat: Annihilation,11,Action,distancy,John R. Leonetti
1706,My Best Friend's Wedding,23,Comedy,spinnies,P.J. Hogan
1707,Nothing to Lose,61,Action,resmethrin,Steve Oedekerk
1708,Orgazmo,12,Comedy,angledozer,Trey Parker
1709,Oscar and Lucinda,69,Drama,ethoxylate,Gillian Armstrong
1710,Prefontaine,98,Biography,ursidae,Steve James
1711,Princess Mononoke,18,Adventure,whippowill,Hayao Miyazaki
1712,Scream 2,24,Horror,silurid,Wes Craven
1713,Selena,11,Biography,bardiche,Gregory Nava
1714,Seven Years in Tibet,32,Adventure,logicists,Jean-Jacques Annaud
1715,Shadow Conspiracy,88,Action,parroter,George P. Cosmatos
1716,Shooting Fish,45,Comedy,hell-rake,Stefan Schwartz
1717,Smilla's Sense of Snow,30,Action,triphylite,Bille August
1718,Soul Food,3,Comedy,distancy,George Tillman Jr.
1719,Spawn,2,Action,spinnies,Mark A.Z. DippÃ©
1720,Speed 2: Cruise Control,5,Action,resmethrin,Jan de Bont
1721,Spice World,81,Comedy,angledozer,Bob Spiers
1722,Starship Troopers,44,Action,ethoxylate,Paul Verhoeven
1723,Steel,14,Action,ursidae,Kenneth Johnson
1724,Switchback,81,Crime,whippowill,Jeb Stuart
1725,The Apostle,37,Drama,silurid,Robert Duvall
1726,The Borrowers,77,Adventure,bardiche,Peter Hewitt
1727,The Cure,84,Crime,logicists,Kiyoshi Kurosawa
1728,The Devil's Advocate,92,Drama,parroter,Taylor Hackford
1729,The Devil's Own,85,Action,hell-rake,Alan J. Pakula
1730,The Fifth Element,11,Action,triphylite,Luc Besson
1731,The Full Monty,88,Comedy,distancy,Peter Cattaneo
1732,The Game,89,Drama,spinnies,David Fincher
1733,The Ice Storm,56,Drama,resmethrin,Ang Lee
1734,The Jackal,78,Action,angledozer,Michael Caton-Jones
1735,The Last Time I Committed Suicide,56,Biography,ethoxylate,Stephen Kay
1736,The Lost World: Jurassic Park,67,Action,ursidae,Steven Spielberg
1737,The Man Who Knew Too Little,95,Action,whippowill,Jon Amiel
1738,The Peacemaker,47,Action,silurid,Mimi Leder
1739,The Postman,4,Action,bardiche,Kevin Costner
1740,The Rainmaker,81,Crime,logicists,Francis Ford Coppola
1741,The Relic,93,Horror,parroter,Peter Hyams
1742,The Saint,81,Action,hell-rake,Phillip Noyce
1743,The Spanish Prisoner,14,Drama,triphylite,David Mamet
1744,The Sticky Fingers of Time,93,Sci-Fi,distancy,Hilary Brougher
1745,The Sweet Hereafter,95,Drama,spinnies,Atom Egoyan
1746,The Swindle,43,Comedy,resmethrin,Claude Chabrol
1747,Titanic,82,Drama,angledozer,James Cameron
1748,Tomorrow Never Dies,1,Action,ethoxylate,Roger Spottiswoode
1749,Trekkies,37,Documentary,ursidae,Roger Nygard
1750,Turbulence,52,Action,whippowill,Robert Butler
1751,Two Girls and a Guy,92,Comedy,silurid,James Toback
1752,Ulee's Gold,43,Drama,bardiche,Victor Nunez
1753,Volcano,12,Action,logicists,Mick Jackson
1754,Wag the Dog,14,Comedy,parroter,Barry Levinson
1755,Warriors of Virtue,41,Action,hell-rake,Ronny Yu
1756,20 Dates,90,Biography,triphylite,Myles Berkowitz
1757,54,56,Drama,distancy,Mark Christopher
1758,A Bug's Life,37,Adventure,spinnies,John Lasseter
1759,A Civil Action,41,Drama,resmethrin,Steven Zaillian
1760,A Night at the Roxbury,63,Comedy,angledozer,John Fortenberry
1761,A Simple Plan,32,Crime,ethoxylate,Sam Raimi
1762,American History X,7,Crime,ursidae,Tony Kaye
1763,Among Giants,46,Comedy,whippowill,Sam Miller
1764,Antz,29,Adventure,silurid,Eric Darnell
1765,Armageddon,34,Action,bardiche,Michael Bay
1766,Babe: Pig in the City,39,Adventure,logicists,George Miller
1767,Barney's Great Adventure,65,Adventure,parroter,Steve Gomer
1768,Beloved,28,Drama,hell-rake,Jonathan Demme
1769,Blade,82,Action,triphylite,Stephen Norrington
1770,Bride of Chucky,39,Comedy,distancy,Ronny Yu
1771,Broken Vessels,29,Drama,spinnies,Scott Ziehl
1772,Buffalo '66,51,Comedy,resmethrin,Vincent Gallo
1773,Bulworth,74,Comedy,angledozer,Warren Beatty
1774,Can't Hardly Wait,32,Comedy,ethoxylate,Harry Elfont
1775,Celebrity,23,Comedy,ursidae,Woody Allen
1776,Central Station,97,Drama,whippowill,Walter Salles
1777,Chairman of the Board,6,Comedy,silurid,Alex Zamm
1778,City of Angels,98,Drama,bardiche,Brad Silberling
1779,Clay Pigeons,64,Comedy,logicists,David Dobkin
1780,Dark City,43,Action,parroter,Alex Proyas
1781,Dead Man on Campus,56,Comedy,hell-rake,Alan Cohn
1782,Deep Impact,37,Action,triphylite,Mimi Leder
1783,Deep Rising,54,Action,distancy,Stephen Sommers
1784,Desert Blue,60,Drama,spinnies,Morgan J. Freeman
1785,Dirty Work,70,Comedy,resmethrin,Bob Saget
1786,Disturbing Behavior,86,Horror,angledozer,David Nutter
1787,Doctor Dolittle,49,Comedy,ethoxylate,Betty Thomas
1788,Elizabeth,74,Biography,ursidae,Shekhar Kapur
1789,Enemy of the State,19,Action,whippowill,Tony Scott
1790,Ever After: A Cinderella Story,64,Comedy,silurid,Andy Tennant
1791,Fear and Loathing in Las Vegas,82,Adventure,bardiche,Terry Gilliam
1792,Gods and Monsters,4,Biography,logicists,Bill Condon
1793,Half Baked,33,Comedy,parroter,Tamra Davis
1794,Happiness,12,Comedy,hell-rake,Todd Solondz
1795,Hard Rain,77,Action,triphylite,Mikael Salomon
1796,He Got Game,26,Drama,distancy,Spike Lee
1797,Holy Man,12,Comedy,spinnies,Stephen Herek
1798,Home Fries,56,Comedy,resmethrin,Dean Parisot
1799,Hope Floats,74,Drama,angledozer,Forest Whitaker
1800,How Stella Got Her Groove Back,12,Comedy,ethoxylate,Kevin Rodney Sullivan
1801,I Got the Hook Up,62,Comedy,ursidae,Michael Martin
1802,I Still Know What You Did Last Summer,21,Horror,whippowill,Danny Cannon
1803,Knock Off,92,Action,silurid,Hark Tsui
1804,La otra conquista,51,Drama,bardiche,Salvador Carrasco
1805,Les couloirs du temps: Les visiteurs II,11,Comedy,logicists,Jean-Marie PoirÃ©
